subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason
14708762,5590,5366,16432,"{""psf"":[""0.000359469"",""0.000501183"",""0.000830042"",""0.00108654"",""0.00128638"",""0.00130534"",""0.00146109"",""0.00151011"",""0.00112935"",""0.000795091"",""0.000397682"",""0.00062897"",""0.00105686"",""0.00165034"",""0.00272373"",""0.00336132"",""0.003212"",""0.00309089"",""0.00261736"",""0.00176352"",""0.00104111"",""0.000610929"",""0.000741305"",""0.00136753"",""0.00335453"",""0.00666051"",""0.00950518"",""0.00953386"",""0.00790461"",""0.00558933"",""0.00306694"",""0.00152821"",""0.000948999"",""0.000821759"",""0.00228247"",""0.00544568"",""0.013576"",""0.0242818"",""0.0252026"",""0.0199348"",""0.0121763"",""0.00541091"",""0.00237603"",""0.00107543"",""0.000917767"",""0.00261271"",""0.00701745"",""0.021494"",""0.0439473"",""0.0514124"",""0.0392174"",""0.0212216"",""0.00807482"",""0.0028024"",""0.00125658"",""0.00102041"",""0.00237389"",""0.00761722"",""0.0228433"",""0.0518741"",""0.0663438"",""0.0509548"",""0.0258066"",""0.00887232"",""0.00305339"",""0.00123421"",""0.000905962"",""0.00214326"",""0.00590684"",""0.0168382"",""0.0394073"",""0.0541644"",""0.0412517"",""0.01947"",""0.00714165"",""0.00257271"",""0.00116129"",""0.000682943"",""0.00157259"",""0.00378779"",""0.00961039"",""0.0204767"",""0.0280227"",""0.0213958"",""0.0106662"",""0.00459386"",""0.00189109"",""0.00083772"",""0.000642606"",""0.000928095"",""0.00216074"",""0.00433422"",""0.00790692"",""0.00994986"",""0.00814047"",""0.00494044"",""0.00244905"",""0.00120034"",""0.000688164"",""0.000372136"",""0.000598857"",""0.000980001"",""0.00190446"",""0.0028367"",""0.00335533"",""0.00286357"",""0.00210017"",""0.00132368"",""0.000685721"",""0.000345764"",""0.000284953"",""0.000330401"",""0.000604918"",""0.000909404"",""0.00102141"",""0.00127513"",""0.00115287"",""0.000811215"",""0.000545823"",""0.000439135"",""0.000243757\n""],""renorm"":""0.0112816"",""imageSize"":[512,536]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/00ce8770-2d74-40b5-a1ee-e7209a114501.png""}",26,2017-11-23 17:46:41 UTC,classification_count
14708763,5590,5366,16432,"{""psf"":[""0.000457841"",""0.000273513"",""0.000568768"",""0.000672742"",""0.000613654"",""0.00112623"",""0.000849328"",""0.000996953"",""0.000940187"",""0.00056274"",""0.000250932"",""0.000283499"",""0.000549493"",""0.0011059"",""0.00201658"",""0.00234912"",""0.00273459"",""0.00250694"",""0.00162567"",""0.000967847"",""0.000700081"",""0.000453805"",""0.000557165"",""0.000894278"",""0.00250798"",""0.00446332"",""0.00648485"",""0.00808492"",""0.00674509"",""0.00370621"",""0.00211911"",""0.00126701"",""0.000491792"",""0.000694252"",""0.00134829"",""0.00395358"",""0.00979223"",""0.019497"",""0.0259379"",""0.019895"",""0.00979982"",""0.00385631"",""0.00156844"",""0.000753939"",""0.000818847"",""0.00225878"",""0.0057467"",""0.0184905"",""0.0434705"",""0.0607096"",""0.0459132"",""0.018404"",""0.00625252"",""0.00217706"",""0.0010356"",""0.00116977"",""0.00243257"",""0.00726965"",""0.0235199"",""0.0587838"",""0.0829318"",""0.0606332"",""0.0239782"",""0.00711131"",""0.00280228"",""0.00129817"",""0.00089765"",""0.0023249"",""0.00643777"",""0.0198099"",""0.0468092"",""0.0606143"",""0.0423249"",""0.0179382"",""0.00555123"",""0.0018075"",""0.000963514"",""0.000720039"",""0.00182189"",""0.0043949"",""0.0107153"",""0.021484"",""0.0256521"",""0.0185099"",""0.00906276"",""0.00353258"",""0.0016066"",""0.000713583"",""0.000696007"",""0.00130643"",""0.00241314"",""0.00463719"",""0.00716783"",""0.00826426"",""0.00617662"",""0.00373692"",""0.00212186"",""0.00105411"",""0.000523477"",""0.000291298"",""0.000714793"",""0.00140188"",""0.00216511"",""0.00286601"",""0.00274157"",""0.00198783"",""0.00150601"",""0.000992516"",""0.000412116"",""0.000288382"",""0.000220839"",""0.000551324"",""0.000812985"",""0.00129301"",""0.00164135"",""0.00111777"",""0.00105616"",""0.000779003"",""0.000371544"",""0.000370062"",""0.000394822\n""],""renorm"":""0.0607516"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c3118ab7-ec5a-48ed-bcd9-e0e8a282814d.png""}",29,2017-11-23 18:07:36 UTC,classification_count
14708764,5590,5366,16432,"{""psf"":[""9.17971e-05"",""0.000257851"",""0.000385431"",""0.000530484"",""0.000851396"",""0.00114014"",""0.00131779"",""0.00114743"",""0.000855258"",""0.000616912"",""0.000409565"",""0.000355021"",""0.000505375"",""0.000946912"",""0.00149851"",""0.00195926"",""0.00258054"",""0.00277425"",""0.00210028"",""0.00156464"",""0.000844623"",""0.00046515"",""0.000398895"",""0.000966474"",""0.00194468"",""0.003925"",""0.0062474"",""0.00732566"",""0.00683283"",""0.00482839"",""0.00274142"",""0.00125535"",""0.000571114"",""0.000678603"",""0.0015402"",""0.0038724"",""0.0099834"",""0.0217858"",""0.0271565"",""0.0214715"",""0.0118358"",""0.00433751"",""0.00161236"",""0.000675088"",""0.000888186"",""0.00193994"",""0.0055104"",""0.0173154"",""0.0460992"",""0.060614"",""0.0460844"",""0.023303"",""0.00675646"",""0.00210051"",""0.000638238"",""0.000695638"",""0.00183862"",""0.00582001"",""0.0209678"",""0.0604557"",""0.0797363"",""0.0579361"",""0.0288583"",""0.00821973"",""0.00251053"",""0.000735258"",""0.00074896"",""0.00169792"",""0.00528319"",""0.0176571"",""0.0489133"",""0.0628307"",""0.0422248"",""0.0200134"",""0.00648243"",""0.00194068"",""0.00087987"",""0.000495979"",""0.00127635"",""0.00342353"",""0.00968565"",""0.0218765"",""0.0272381"",""0.0186442"",""0.00909561"",""0.00372442"",""0.00130589"",""0.000645443"",""0.000396397"",""0.000714083"",""0.0016204"",""0.00374396"",""0.00632992"",""0.00725543"",""0.00579981"",""0.00348862"",""0.00176037"",""0.00093843"",""0.000454411"",""0.000300169"",""0.000622381"",""0.000869868"",""0.0014155"",""0.0019847"",""0.00224648"",""0.00179902"",""0.00123919"",""0.000717564"",""0.000508105"",""0.000262547"",""0.00013462"",""0.000234484"",""0.000393517"",""0.000665314"",""0.000784944"",""0.000839956"",""0.000711108"",""0.000582484"",""0.00046032"",""0.000324392"",""0.000108631\n""],""renorm"":""0.00609266"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c4fec243-486d-4e54-872a-da7dc873d0d0.png""}",16,2017-11-23 18:18:00 UTC,classification_count
14708765,5590,5366,16432,"{""psf"":[""0.000154113"",""0.00032588"",""0.000505101"",""0.000713397"",""0.00111852"",""0.0013645"",""0.00120859"",""0.00102348"",""0.00065796"",""0.000496297"",""0.000276467"",""0.000340153"",""0.000527984"",""0.000892686"",""0.00165392"",""0.00247922"",""0.0029143"",""0.00251955"",""0.00175156"",""0.0011463"",""0.000726981"",""0.000487973"",""0.000557181"",""0.000964511"",""0.00187092"",""0.00396241"",""0.00692224"",""0.00860689"",""0.00678233"",""0.00413955"",""0.00221969"",""0.0012091"",""0.000698353"",""0.000814426"",""0.00157689"",""0.00372419"",""0.00905849"",""0.0200283"",""0.0266152"",""0.019308"",""0.00950966"",""0.00415472"",""0.00180252"",""0.000925757"",""0.00104466"",""0.00218852"",""0.00600446"",""0.0173702"",""0.043803"",""0.0613499"",""0.0436393"",""0.0190811"",""0.00656553"",""0.002269"",""0.000979837"",""0.00109213"",""0.00243209"",""0.00729117"",""0.0237729"",""0.0605188"",""0.0835363"",""0.0603429"",""0.0259643"",""0.00793686"",""0.00250208"",""0.00102682"",""0.000986193"",""0.00208087"",""0.00617817"",""0.0196866"",""0.0468588"",""0.0605276"",""0.0438621"",""0.0203163"",""0.00671444"",""0.00216138"",""0.000961774"",""0.000687811"",""0.00144609"",""0.00356452"",""0.00994946"",""0.0202382"",""0.0243545"",""0.0183527"",""0.00973365"",""0.00396312"",""0.00163675"",""0.000768936"",""0.00050891"",""0.000902951"",""0.00183721"",""0.00380772"",""0.00651881"",""0.00757552"",""0.00631109"",""0.00400835"",""0.00212394"",""0.00105443"",""0.000549791"",""0.000269836"",""0.000587651"",""0.000988281"",""0.00156487"",""0.00223689"",""0.00249272"",""0.0021649"",""0.0016993"",""0.00111089"",""0.000599569"",""0.000363374"",""0.000179657"",""0.00028888"",""0.000551216"",""0.000692975"",""0.000883009"",""0.000949662"",""0.000942795"",""0.000689796"",""0.000485133"",""0.000344445"",""0.00023739\n""],""renorm"":""0.0067253"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b455a9aa-9b8d-4379-a36f-864b1127f686.png""}",23,2017-11-23 18:35:10 UTC,classification_count
14708766,5590,5366,16432,"{""psf"":[""0.000364163"",""0.000455039"",""0.00068542"",""0.000901864"",""0.00109095"",""0.000995057"",""0.000942366"",""0.000703284"",""0.000552745"",""0.000593889"",""0.000423368"",""0.000430653"",""0.000849427"",""0.00143334"",""0.00218741"",""0.00252491"",""0.00248591"",""0.00207951"",""0.00163723"",""0.00134597"",""0.000981448"",""0.000518825"",""0.000497625"",""0.00134497"",""0.00302735"",""0.00527419"",""0.00735186"",""0.00765824"",""0.00587827"",""0.00385538"",""0.00254182"",""0.00138849"",""0.000693673"",""0.000851801"",""0.00210051"",""0.00539009"",""0.0126783"",""0.0223499"",""0.0243005"",""0.0170334"",""0.00897181"",""0.00390003"",""0.00167804"",""0.000767576"",""0.00107019"",""0.00265376"",""0.00733402"",""0.0215661"",""0.047335"",""0.0599243"",""0.0425717"",""0.0180802"",""0.00576911"",""0.00203113"",""0.00091632"",""0.00105076"",""0.00255804"",""0.00758629"",""0.0237701"",""0.0589498"",""0.0842367"",""0.0626232"",""0.024325"",""0.00689696"",""0.00220068"",""0.000923456"",""0.000996759"",""0.00220475"",""0.0061377"",""0.0183314"",""0.0437116"",""0.0616273"",""0.0456124"",""0.0184387"",""0.00555565"",""0.00192839"",""0.000857881"",""0.000775449"",""0.00161816"",""0.00400517"",""0.0100727"",""0.0197659"",""0.0243563"",""0.0177355"",""0.00859535"",""0.00346248"",""0.00143331"",""0.000630086"",""0.000573068"",""0.0010601"",""0.00219874"",""0.00423106"",""0.00649851"",""0.00721349"",""0.00569658"",""0.00346358"",""0.00181938"",""0.000961218"",""0.000499442"",""0.000383979"",""0.000653778"",""0.00104588"",""0.00165951"",""0.00227192"",""0.00228837"",""0.00197831"",""0.00143584"",""0.000829778"",""0.000573998"",""0.000427259"",""0.000284045"",""0.00036326"",""0.000523261"",""0.000661203"",""0.000871276"",""0.000857599"",""0.00086003"",""0.000750584"",""0.000572473"",""0.000339541"",""0.00021056\n""],""renorm"":""0.00853926"",""imageSize"":[512,456]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/497f2cab-5d5c-453f-848d-0a3728c9fa0b.png""}",42,2017-11-23 19:04:59 UTC,classification_count
14708767,5590,5366,16432,"{""psf"":[""0.000299334"",""0.000445582"",""0.000839586"",""0.0011626"",""0.00132359"",""0.00133488"",""0.00122554"",""0.000999449"",""0.000786634"",""0.000550939"",""0.000317495"",""0.000420973"",""0.000766288"",""0.00140973"",""0.00215311"",""0.00279084"",""0.00307669"",""0.00273781"",""0.00206531"",""0.00134832"",""0.000800576"",""0.000462996"",""0.000588996"",""0.00109402"",""0.00230193"",""0.00437339"",""0.00697027"",""0.00854577"",""0.0072669"",""0.00462534"",""0.00247102"",""0.00123256"",""0.00060309"",""0.000819541"",""0.00169814"",""0.00408437"",""0.00929103"",""0.0181769"",""0.0245472"",""0.0198144"",""0.0103775"",""0.00442541"",""0.00182822"",""0.000868256"",""0.00105561"",""0.0023522"",""0.0062986"",""0.017317"",""0.0412699"",""0.0602987"",""0.0454749"",""0.0192771"",""0.0066684"",""0.00237447"",""0.000979392"",""0.00122958"",""0.00277799"",""0.00805072"",""0.0238681"",""0.0599914"",""0.0860169"",""0.060926"",""0.0235128"",""0.00763687"",""0.00253135"",""0.00104474"",""0.00128365"",""0.00281628"",""0.00744439"",""0.0206351"",""0.0464839"",""0.0606911"",""0.0419663"",""0.0174208"",""0.00616719"",""0.00219781"",""0.000933519"",""0.000957264"",""0.00200481"",""0.00451234"",""0.0105519"",""0.0195565"",""0.0231125"",""0.0168948"",""0.00856103"",""0.00370565"",""0.00163312"",""0.000770537"",""0.000745733"",""0.00120674"",""0.00220625"",""0.0041167"",""0.00631898"",""0.0071593"",""0.00569179"",""0.00357642"",""0.0020119"",""0.00102394"",""0.000606926"",""0.000390707"",""0.000637827"",""0.00104304"",""0.00155508"",""0.002171"",""0.0023677"",""0.0021235"",""0.00151322"",""0.000963871"",""0.000647249"",""0.000419762"",""0.000241264"",""0.000364112"",""0.000530544"",""0.000722949"",""0.000989194"",""0.00109747"",""0.00095595"",""0.00076177"",""0.000564463"",""0.000410318"",""0.000288326\n""],""renorm"":""0.0232464"",""imageSize"":[512,576]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8d74cd30-c1d4-4899-8d37-9ab39626d3b2.png""}",33,2017-11-23 19:27:58 UTC,classification_count
14708768,5590,5366,16432,"{""psf"":[""0.000283283"",""0.00038499"",""0.000539953"",""0.000756772"",""0.000958007"",""0.000926291"",""0.000786784"",""0.000576071"",""0.000382062"",""0.000319822"",""0.000269577"",""0.00041096"",""0.000503255"",""0.00107214"",""0.00138437"",""0.00183164"",""0.00200358"",""0.00190825"",""0.00148071"",""0.000997868"",""0.000584444"",""0.000260351"",""0.00067149"",""0.00104437"",""0.00180409"",""0.00300516"",""0.00504531"",""0.00627388"",""0.00509668"",""0.00326907"",""0.00178379"",""0.000892586"",""0.000433138"",""0.00100682"",""0.00174994"",""0.00323419"",""0.00680246"",""0.0148115"",""0.0207525"",""0.0159581"",""0.00828962"",""0.00342605"",""0.00147993"",""0.000863115"",""0.0011569"",""0.00186978"",""0.00507649"",""0.0137095"",""0.0446623"",""0.075084"",""0.0496318"",""0.0174412"",""0.00569628"",""0.00179149"",""0.00106898"",""0.00111989"",""0.0015117"",""0.00588154"",""0.0174082"",""0.0737623"",""0.125313"",""0.0730812"",""0.0207793"",""0.00632654"",""0.00165787"",""0.000876986"",""0.000933172"",""0.00135429"",""0.00457496"",""0.0134743"",""0.0493063"",""0.0756195"",""0.0428716"",""0.0136849"",""0.00469181"",""0.00159169"",""0.000889675"",""0.00044412"",""0.00110161"",""0.00267231"",""0.00695557"",""0.0171139"",""0.021787"",""0.0136923"",""0.00632432"",""0.00255279"",""0.00119363"",""0.000576558"",""0.000364028"",""0.000798318"",""0.00156441"",""0.00313414"",""0.00549309"",""0.00623466"",""0.00450743"",""0.00239602"",""0.00134789"",""0.00073355"",""0.00043284"",""0.000256643"",""0.000549297"",""0.000979413"",""0.00161836"",""0.00190649"",""0.00190119"",""0.00175279"",""0.00124074"",""0.00075268"",""0.000451658"",""0.000308258"",""0.000266647"",""0.000333805"",""0.000680128"",""0.00093506"",""0.00108293"",""0.00111864"",""0.00080591"",""0.000605263"",""0.000449422"",""0.000201313"",""0.000168122\n""],""renorm"":""0.00679749"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f3742888-ac39-4f68-b0b7-48040eeff05a.png""}",32,2017-11-23 19:37:34 UTC,classification_count
14708769,5590,5366,16432,"{""psf"":[""0.000239343"",""0.000361628"",""0.000508587"",""0.000588749"",""0.000700601"",""0.000864139"",""0.000647336"",""0.000470129"",""0.000357116"",""0.000218777"",""0.000155632"",""0.000366796"",""0.000571166"",""0.000923895"",""0.00134462"",""0.00170883"",""0.00163439"",""0.00139011"",""0.00101657"",""0.000587265"",""0.000362161"",""0.000290121"",""0.000558425"",""0.000941575"",""0.00170194"",""0.00287294"",""0.00486326"",""0.00604135"",""0.0043981"",""0.0023303"",""0.00119307"",""0.000604676"",""0.000345963"",""0.000586185"",""0.00126489"",""0.00303824"",""0.00691303"",""0.0163736"",""0.0228824"",""0.0145565"",""0.00556696"",""0.00218831"",""0.000721447"",""0.000502028"",""0.000921202"",""0.00139236"",""0.00492001"",""0.0136503"",""0.0512854"",""0.0840596"",""0.0464846"",""0.0109293"",""0.00365147"",""0.000782697"",""0.000696828"",""0.00128234"",""0.00127383"",""0.00576572"",""0.0166184"",""0.0769542"",""0.140112"",""0.0779081"",""0.0143323"",""0.00472718"",""0.000548147"",""0.00086702"",""0.00113165"",""0.00142603"",""0.0044734"",""0.0120914"",""0.046158"",""0.0846213"",""0.0506362"",""0.0109663"",""0.00374457"",""0.000725394"",""0.000726117"",""0.000797449"",""0.001332"",""0.00255466"",""0.00542958"",""0.0137374"",""0.0224569"",""0.0155245"",""0.00527419"",""0.00202474"",""0.000916449"",""0.000474109"",""0.000507952"",""0.00073381"",""0.00117547"",""0.00212803"",""0.00403631"",""0.00599379"",""0.00473736"",""0.00217461"",""0.00108019"",""0.00051574"",""0.000250216"",""0.000297551"",""0.00037077"",""0.000526475"",""0.000947674"",""0.00140652"",""0.00179148"",""0.00164192"",""0.00101356"",""0.000635145"",""0.000377341"",""0.000161617"",""0.000124725"",""0.000186406"",""0.00036421"",""0.000460296"",""0.000839138"",""0.00109708"",""0.000914338"",""0.000588896"",""0.000417188"",""0.000226367"",""0.000138951\n""],""renorm"":""0.0164741"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ea90bacb-e6a0-4779-8b3b-8357cce2b35f.png""}",33,2017-11-23 19:47:23 UTC,classification_count
14708770,5590,5366,16432,"{""psf"":[""0.000581521"",""0.000948739"",""0.00130818"",""0.00159247"",""0.00193749"",""0.00190897"",""0.00154336"",""0.00119922"",""0.000889339"",""0.000645473"",""0.000341359"",""0.000762521"",""0.00135842"",""0.00204027"",""0.00303594"",""0.00392008"",""0.00399737"",""0.0034671"",""0.00250333"",""0.00165687"",""0.000984192"",""0.000629951"",""0.000997541"",""0.00181611"",""0.00340794"",""0.00616404"",""0.00887506"",""0.0100174"",""0.00847221"",""0.00551182"",""0.00301854"",""0.00161326"",""0.000927039"",""0.00129409"",""0.00244984"",""0.00548078"",""0.0116411"",""0.0204649"",""0.0251858"",""0.0202603"",""0.0115523"",""0.00543748"",""0.00255688"",""0.00131398"",""0.00154747"",""0.00319365"",""0.00808032"",""0.0195233"",""0.0380027"",""0.0492243"",""0.0383347"",""0.0197402"",""0.00817834"",""0.00337028"",""0.00139748"",""0.00153438"",""0.00353114"",""0.00934709"",""0.0242289"",""0.0489611"",""0.0628736"",""0.0483192"",""0.0241711"",""0.00955778"",""0.00381861"",""0.00162627"",""0.00145251"",""0.00311242"",""0.00798276"",""0.0196036"",""0.0386874"",""0.0495498"",""0.038502"",""0.0200556"",""0.00825153"",""0.00326699"",""0.00151186"",""0.00113165"",""0.00234881"",""0.005176"",""0.010958"",""0.0195854"",""0.0248289"",""0.0204341"",""0.011549"",""0.00542991"",""0.0025024"",""0.00114974"",""0.000920233"",""0.00158889"",""0.00285914"",""0.00517271"",""0.00798944"",""0.0095364"",""0.00822981"",""0.00538633"",""0.00303834"",""0.00159604"",""0.000869616"",""0.000664184"",""0.000894899"",""0.00153958"",""0.00231668"",""0.00322715"",""0.00361138"",""0.00323642"",""0.00249995"",""0.0014796"",""0.000986949"",""0.000574627"",""0.00046079"",""0.000635125"",""0.000802914"",""0.00115907"",""0.00140192"",""0.00152558"",""0.00147952"",""0.0011459"",""0.000859307"",""0.00059814"",""0.000370516\n""],""renorm"":""0.0110721"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5b5337a3-2b9c-4f3f-904a-95adf47eebe7.png""}",29,2017-11-23 19:53:54 UTC,classification_count
14708771,5590,5366,16432,"{""psf"":[""0.000252276"",""0.000486695"",""0.00066766"",""0.0010647"",""0.00120608"",""0.00135978"",""0.00128986"",""0.0009968"",""0.000657503"",""0.000388162"",""0.000237545"",""0.000411446"",""0.000704116"",""0.00126904"",""0.00199892"",""0.00276798"",""0.0032975"",""0.00286141"",""0.00211899"",""0.00140015"",""0.000751517"",""0.000400629"",""0.000700066"",""0.00105008"",""0.00211506"",""0.00418356"",""0.00721169"",""0.00909662"",""0.00768005"",""0.00477783"",""0.00260316"",""0.00124278"",""0.000721277"",""0.000928017"",""0.00180053"",""0.00400347"",""0.00911611"",""0.01873"",""0.0255766"",""0.0202612"",""0.0105431"",""0.00463832"",""0.00200013"",""0.000978586"",""0.00134368"",""0.00259494"",""0.00645138"",""0.0173013"",""0.0428447"",""0.0616994"",""0.0444305"",""0.0188094"",""0.00669136"",""0.00247957"",""0.000960059"",""0.00148139"",""0.0028721"",""0.00765335"",""0.0222368"",""0.0604963"",""0.0894814"",""0.0597309"",""0.0226233"",""0.00748735"",""0.00257109"",""0.00110302"",""0.00113897"",""0.00227309"",""0.00620524"",""0.0174839"",""0.0442538"",""0.0636284"",""0.043161"",""0.0167874"",""0.00586497"",""0.00201614"",""0.000944693"",""0.000685444"",""0.00174234"",""0.00365203"",""0.0089731"",""0.0186175"",""0.0243453"",""0.0177201"",""0.00832915"",""0.0034304"",""0.00141109"",""0.000722164"",""0.000413888"",""0.00105175"",""0.00213228"",""0.00388113"",""0.00629016"",""0.00768792"",""0.00603329"",""0.00360196"",""0.00206794"",""0.00106803"",""0.000566167"",""0.000345867"",""0.000655688"",""0.00122307"",""0.0019152"",""0.00233808"",""0.00242554"",""0.00196956"",""0.00160478"",""0.000854972"",""0.000665837"",""0.000421002"",""0.000341597"",""0.00036934"",""0.000627063"",""0.000992033"",""0.00107369"",""0.00109195"",""0.00108582"",""0.000762076"",""0.00055466"",""0.00041076"",""0.000200321\n""],""renorm"":""0.00812398"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ab3687cd-cbbe-42cb-8540-fe894f39b5ad.png""}",28,2017-11-23 20:04:47 UTC,classification_count
14708772,5590,5366,16432,"{""psf"":[""0.000327046"",""0.00084706"",""0.00119648"",""0.00164078"",""0.00178383"",""0.00207035"",""0.00194978"",""0.00149488"",""0.00131073"",""0.000677917"",""0.00047743"",""0.000821842"",""0.00101526"",""0.0021708"",""0.00307525"",""0.00358937"",""0.00437669"",""0.00407853"",""0.00325499"",""0.00210667"",""0.00128028"",""0.000850716"",""0.000805912"",""0.00178995"",""0.0032536"",""0.0053131"",""0.00824093"",""0.0103815"",""0.00984122"",""0.00696101"",""0.00385734"",""0.00185211"",""0.000887561"",""0.00127347"",""0.0025552"",""0.00537873"",""0.0104095"",""0.0184877"",""0.0247084"",""0.022879"",""0.0140165"",""0.0061556"",""0.00257008"",""0.00138802"",""0.00179069"",""0.00355811"",""0.0076547"",""0.0178491"",""0.0356826"",""0.0491789"",""0.0416546"",""0.0215137"",""0.00854214"",""0.0034008"",""0.00151223"",""0.00179209"",""0.00364423"",""0.00938683"",""0.0236318"",""0.0493248"",""0.0656647"",""0.0492048"",""0.022971"",""0.00856528"",""0.00327139"",""0.001449"",""0.00165161"",""0.00319796"",""0.0082356"",""0.0206382"",""0.0415273"",""0.0515565"",""0.0364745"",""0.0169594"",""0.00672011"",""0.00288854"",""0.00124598"",""0.00143177"",""0.00249836"",""0.00562175"",""0.011814"",""0.0211242"",""0.0247822"",""0.0179124"",""0.00914017"",""0.00431012"",""0.00192252"",""0.000829022"",""0.000925703"",""0.00148841"",""0.00298926"",""0.00535468"",""0.00811923"",""0.00910138"",""0.00729785"",""0.00442445"",""0.00229452"",""0.00136501"",""0.000582887"",""0.000728483"",""0.000722645"",""0.00157882"",""0.00223997"",""0.0032239"",""0.00352012"",""0.00306015"",""0.00213642"",""0.00123358"",""0.000734832"",""0.000631846"",""0.000289473"",""0.000514546"",""0.000680652"",""0.00118468"",""0.00145404"",""0.00140442"",""0.00134442"",""0.000803125"",""0.000767714"",""0.000352769"",""0.000321296""],""renorm"":""0.0777586"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9087b136-cb4e-4d0f-96f1-644cd33d07ea.png""}",31,2017-11-23 20:11:49 UTC,classification_count
14813265,5590,5366,16601,"{""psf"":[""0.000346861"",""0.000484589"",""0.000450051"",""0.000394118"",""0.000688301"",""0.00121847"",""0.000886796"",""0.000599859"",""0.000263715"",""0.000142584"",""6.0829e-05"",""0.000475345"",""0.000773263"",""0.000842753"",""0.00105129"",""0.000978179"",""0.000609232"",""0.000980593"",""0.00102168"",""0.000529317"",""0.000354385"",""0.000225968"",""0.000501853"",""0.00101364"",""0.00168647"",""0.00234824"",""0.00385062"",""0.00572676"",""0.00440515"",""0.00215965"",""0.00114494"",""0.000669416"",""0.000269451"",""0.00039885"",""0.00111918"",""0.00235367"",""0.00510873"",""0.0110191"",""0.0161801"",""0.0128026"",""0.00529296"",""0.00198027"",""0.000842762"",""0.000488502"",""0.000573473"",""0.000482002"",""0.00322768"",""0.00735782"",""0.0445891"",""0.0961012"",""0.0517983"",""0.0127877"",""0.00371228"",""0.000835544"",""0.000638039"",""0.000984496"",""-0.000361243"",""0.00477449"",""0.00700296"",""0.0839579"",""0.192908"",""0.0857193"",""0.0165898"",""0.00454468"",""0.000877629"",""0.00073347"",""0.000683348"",""0.000378392"",""0.00317773"",""0.0072096"",""0.0491157"",""0.0972883"",""0.0424455"",""0.00965552"",""0.00286911"",""0.00091365"",""0.000555853"",""0.00040147"",""0.000966566"",""0.00161384"",""0.00436184"",""0.00991627"",""0.0119472"",""0.00822545"",""0.00359441"",""0.0014077"",""0.000504359"",""0.000342688"",""0.000453895"",""0.00093226"",""0.00112749"",""0.00145375"",""0.00299708"",""0.00476626"",""0.00268644"",""0.00130068"",""0.000866954"",""0.000435291"",""0.00029425"",""0.000429902"",""0.000602491"",""0.000675389"",""0.000755092"",""0.000432527"",""-4.87401e-05"",""0.00071016"",""0.000740425"",""0.000597292"",""0.000370674"",""0.000248232"",""0.000261636"",""0.000247145"",""0.000421333"",""0.000451578"",""0.000664986"",""0.00117028"",""0.000664366"",""0.000362554"",""0.000324505"",""0.000266123"",""0.000187512\n""],""renorm"":""0.0128105"",""imageSize"":[512,512]}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1394a567-f4aa-424e-8457-e0fb8b54de53.png""}",36,,
